validator_address,moniker,voting_power,voting_power_perc,operator_address
AKASH,96,6F23AF09898A93352392CD0977BD5BE5C74EF709,StakeSeeker by,103710270473,0.069%,akashvaloper1g9kggelx2h05lrmrla44dye59a77t4axqzlufy
AKASH,97,38E17C3E715CBA230794C82904036EB3D280B96C,MANTRA,71646383478,0.048%,akashvaloper15hkyzzjpsshnxj7ghjtzfvcwkcl93wzvwk5fkl
AKASH,98,8FF38523DD30CB23628B2591B3111CABF646CC11,Cyberili,69991746367,0.047%,akashvaloper1355pqth2726cxvv6uevl5rvfq2ud9eypcryuue
AKASH,99,38FBD1EAEDFBB5791314BC0661E3B9D145074D90,5.0 Validator,48004331855,0.032%,akashvaloper1j9pajxv4x5ye7wvdcj57g6mvtnsmk9ztgz0htr
AKASH,100,096AA6C395BFDC28B88C76C50A12F1E87016C7FF,Validating Chao,37771523021,0.025%,akashvaloper1kg99k8wd67r0ffxwavgnxup7yk46rvtty4r9ha
validator_address,moniker,voting_power,voting_power_perc,operator_address
ASSETMANTLE,1,0642E8EA4EB6EC41AE2A8490A8CE974F06BE6DA2,Foundation Node,17755546206168,5.983%,mantlevaloper10pfr9vg8vnvre6r2g6hdct52tutcz94a3nyx0w
ASSETMANTLE,2,2AEA736DA18A2BE086920FC43975B7B95421FF44,Foundation Node,17754349111397,5.983%,mantlevaloper1897wx73f4lxndtur9cy3luvxg7jky7khjqccxp
ASSETMANTLE,3,964D3329AC8318F9747D94BFECDD549B5CD43920,Foundation Node,17751228829271,5.982%,mantlevaloper1gg7dwkpptnajn8kfxy4qkudun8aknwpyuhpw05
ASSETMANTLE,4,83339B579C5130941555AA401ABF5F8F4A678963,Cros-Nest,9723062113376,3.277%,mantlevaloper12chn7hy9jxa9weqw3cqnsurlg2s3y65ar9k4dv
ASSETMANTLE,5,40DF4ADF50B4E08AAE098F47069E0EF1B3014F36,Imperator.co,9518255288402,3.208%,mantlevaloper1333s9chrkmwnv2zg5x2a28xpluhkexlljkqkvh
ASSETMANTLE,6,6B65F13B171A7F8BDF29D24ED2E006D21AF7C768,POSTHUMAN  DVS,9221924070712,3.108%,mantlevaloper1xrvhlxasg3duvmz82gn5gggpc8wwry7luclvx9
