chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
DESMOS,,desmosvalcons1sx9tdetaze9dwedzfntwfm2ufvcu4r7545tsn5,0,2366901,2022-05-23T20:19:26.679281049Z,False,1
DESMOS,,desmosvalcons13ygqpmd5ecqhmzd0hktaup72gl8u9fwd86z7mw,1241367,956967,2022-08-30T21:50:50.333304935Z,False,0
DESMOS,,desmosvalcons132wvsqkkttngx4ue73f0ch0897tv6pwlrdlr37,0,709948,9999-12-31T23:59:59Z,True,0
DESMOS,lk,desmosvalcons13e8vry76vg09gvr02s0t4cpxqg3cc5vyun58qv,15285,1673214,2022-07-12T07:06:45.434099277Z,False,278
DESMOS,suzumiya2014,desmosvalcons13mfus7lcyf3y0dny8n3yypu2fydvvgjnxv7v6c,113989,174780,2022-10-27T20:30:19.946846933Z,False,50
DESMOS,,desmosvalcons1jqm8ta2k34ph8wpvnyvxufwgce5s25cjzzujll,0,2,2022-02-11T18:11:54.389491479Z,False,2
DESMOS,,desmosvalcons1nyr06j5hdngm989g0ansqsaf3zqf6nrsk8dk7d,3481825,2,2022-09-14T22:55:57.534886393Z,False,2
DESMOS,,desmosvalcons1n0ww8uzdyyfkwyns3mut350yaqtl5n6s73km2z,0,2,2022-10-13T21:13:07.648623084Z,False,2
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
EMONEY,,emoneyvalcons1qzp6kvau0zl8s7ry3fsvayea9u7rpjts6kmrmp,34108,0,2022-11-09T22:12:28.955433302Z,False,0
EMONEY,Stakin,emoneyvalcons1qrg9pyh8xuk29np30cln43zfh5fejjgh6lk202,0,0,2021-09-15T04:41:49.902002895Z,False,0
EMONEY,,emoneyvalcons1pd8csyurfrmrljp98jsqya86ecv8s80julptng,0,0,2022-08-13T12:52:35.360425511Z,False,0
EMONEY,,emoneyvalcons1pet850ngfv7zagrss0nhcwgts70ner26fl2e26,1,0,2021-09-21T14:41:07.320013343Z,False,0
EMONEY,,emoneyvalcons1pek8h92pmntguj3xe2lmmzynnt458wdhta7a2l,1,0,2021-09-21T14:41:07.320013343Z,False,0
EMONEY,,emoneyvalcons1pavz6tzfp05em7w3rt6rx4t8sctsps9crdv8jh,10312,0,2021-11-15T14:02:11.411690130Z,False,0
EMONEY,,emoneyvalcons1zfelrk24842jmzzwlkvnnfd6edzh3764cws48m,0,0,2021-08-07T18:03:31.702583367Z,False,0
EMONEY,01no.de,emoneyvalcons1zmf3apehj6p3zdsg65g59l6fcvajexm37ekeed,0,0,2022-05-31T14:38:52.145587075Z,False,0
EMONEY,,emoneyvalcons1zuxym8sumxh3pmt4zke6um2fzjgsr526y768jx,0,0,2020-06-04T22:45:50.624009294Z,False,0
EMONEY,MANTRA DAO,emoneyvalcons1rcp0fh3muwxkmj6mqkksyp8dgjvu6dgyt904py,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,,emoneyvalcons1regsuxasrv5psrj3tfpztd7nh7wny9fwufsm46,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,Cosmic Validato,emoneyvalcons1rlze9vpsdvz7kxh06wc36wtexmt76kpwrrvw7m,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,EZStaking.io 1,emoneyvalcons1yr5say5rksq64j3q6he7g8uzvphq7ymst9yn57,0,0,2021-06-16T23:45:28.991442150Z,False,0
EMONEY,,emoneyvalcons1yf4lgmycnlwk08863f3aquevwcrmcpkqgkkv7x,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,,emoneyvalcons1ykl6mcs3g9zq3vnpnankaj7k307cfef45wkc75,0,0,2020-05-17T23:58:22.331345701Z,False,0
EMONEY,,emoneyvalcons19zzhy7nmrrh3welrexddxgnwmw4laak3lmjgnh,144908,0,2021-11-09T11:24:49.277382143Z,False,0
EMONEY,Ubik Capital,emoneyvalcons19jn6fd9jjv6cc52842q9ecn2hl2lvq65nsprsl,0,0,2021-03-16T17:08:51.984393094Z,False,0
EMONEY,Easy 2 Stake,emoneyvalcons19cpeqfs6q60n9peurpqu54xvqpgtk3zkuzf5rp,0,0,2021-03-16T17:08:51.984393094Z,False,0
EMONEY,,emoneyvalcons19cgy4funzts74qjps5a8a5x3pe7v5vn82jdu5p,0,0,2022-10-08T17:07:32.184729551Z,False,0
EMONEY,e-Money.com //,emoneyvalcons197rjhfz6deevt5peuxr8hmkzqg4h8l4wsqktfe,0,0,2022-01-10T03:40:53.954460553Z,False,0
EMONEY,Pandora,emoneyvalcons1xj52z8fgwz6fsc3a42vmsj9v4czrntpg6xyqya,0,0,2022-02-03T13:59:11.459378368Z,False,0
EMONEY,retz80,emoneyvalcons1xmtzhehs0nl5w50ku2yhalzvnmcjg0my0jhwqh,0,0,2020-05-12T02:53:18.097842953Z,False,0
EMONEY,MissionControl,emoneyvalcons18trcgvknfpgrjx59drsuwjchnta4lvew0m9j3d,0,0,2021-08-01T17:12:44.776547365Z,False,0
EMONEY,,emoneyvalcons1854avav6qu0gn4kh0gvylgerzt8kq2fkltlkdz,59304,0,2021-10-15T08:52:36.714730072Z,False,0
EMONEY,,emoneyvalcons18kygvkqrnnk0ehestvmej5uzp7hfxl6kqp7qd5,118643,0,2021-11-04T22:36:38.028091305Z,False,0
EMONEY,,emoneyvalcons1f2ay3xc2gm8x70vchxe2rcczlq2pytvk528nhw,144904,0,2021-11-10T05:13:59.286443331Z,False,0
EMONEY,Cosmostation,emoneyvalcons1fdspsvwmantsus3zz4gnkqlcj3exmca0wjedjr,0,0,2020-04-02T01:29:45.930850814Z,False,0
EMONEY,Nodeasy.com,emoneyvalcons1226cq0763u9srvwdkphu9ujxtq4knx4jmactqz,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,,emoneyvalcons12ssgz0hkt3k2knlnqwgg8ykf97nqd34h3jsghl,0,0,2020-11-04T15:00:28.113653214Z,False,0
EMONEY,BlockHunters,emoneyvalcons123444cz3el2sn0nhu4umyahra8tyht0kk7vlpy,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,,emoneyvalcons1t35uhe86kdqgpq4h2sq5rvqs4qt6c8tc034nzh,37629,0,2021-10-05T10:26:15.026959698Z,False,0
EMONEY,,emoneyvalcons1dqa5y9qqwruj08rp4y63rdukhda5qz9w2gk5as,0,0,2022-05-18T15:22:42.703542575Z,False,0
EMONEY,StakeCraft,emoneyvalcons1dzfypgl23qndpkmlzwhjvgvss53rkx9sllrvmd,0,0,2021-03-07T07:57:31.120410837Z,False,0
EMONEY,,emoneyvalcons1dcgzxy7se66gzss8us5svjn0eu6lhdy8dv9tec,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,stake.zone,emoneyvalcons1wqskdgxdk647eayyrjuggz4xewaea4k464j73p,0,0,2021-03-16T17:08:51.984393094Z,False,0
EMONEY,,emoneyvalcons1w98nckd6w76qg5s5ymxmgkvsjhm8wwzm4qwlkn,80348,0,2021-11-26T09:08:49.968438060Z,False,0
EMONEY,,emoneyvalcons10xcg9qdfpgur4kcncky87amg9e8ylsea3v5xng,316407,0,2021-12-22T15:36:39.486196920Z,False,0
EMONEY,B-Harvest,emoneyvalcons10ekswv9n8ucnd8xw05fhhdv6a5pq9hsqadzasf,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,,emoneyvalcons1s2d0qgnfe7q6y5d33zfsm6rqj9s0tk57l3qgpc,278100,0,2022-08-13T13:04:06.832622290Z,False,0
EMONEY,InchainWorks,emoneyvalcons1se863gkt0j0qvh9h5jsn69afrp2t3whheysvq9,0,0,2022-06-17T13:40:25.807054252Z,False,0
EMONEY,mete0r,emoneyvalcons13qg905s5vglsr4fa0a6dece2gs77zpyre4h9h4,0,0,2022-08-03T13:32:21.785930322Z,False,0
EMONEY,,emoneyvalcons13rhvgst76g6rrmphwac9cxgqp6ky2yns4n50xv,405516,0,2022-03-23T05:54:59.426302149Z,False,0
EMONEY,,emoneyvalcons13faney9xymsmycls39pf0t9hfrkmarfxkrmwl8,0,0,2021-09-21T14:41:07.320013343Z,False,0
EMONEY,,emoneyvalcons13surafwn5t69ka69ktmlsh2lec73uyqxde0scz,0,0,2022-10-20T11:37:38.813331959Z,False,0
EMONEY,,emoneyvalcons1jxsu86640694p39wfhxtvpr25flrx0j5dze8hy,0,0,9999-12-31T23:59:59Z,True,0
EMONEY,,emoneyvalcons1jkz6pw0nxj6tl0tnqw4ha5un5xt9dnxntcafdf,59113,0,2021-12-02T10:18:48.382506365Z,False,0
EMONEY,SG-1,emoneyvalcons1j73wpa99epclzp682wnm43v5s0rnqd73z9phse,0,0,2021-09-20T14:40:23.048315705Z,False,0
EMONEY,,emoneyvalcons1nxuenq3v909dghprxnnm6jkr8t5hstn6exmw2y,171551,0,2021-11-18T07:12:04.181333330Z,False,0
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
EVMOS,,evmosvalcons1qx4hehfny66jfzymzn6d5t38m0ely3cvw6zn06,0,6412783,2022-05-14T04:31:49.705643236Z,False,491
EVMOS,,evmosvalcons1qlqa7s52whfxre4u9qwhnnp6cuayyesh2zvyv2,18274,5183368,2022-07-26T01:33:00.070593887Z,False,27192
EVMOS,,evmosvalcons1pxklpv9vmns8337gf92jgemt69snctd3c4h0x9,20572,6908124,2022-05-12T16:39:06.003787990Z,False,2836
EVMOS,,evmosvalcons1z88lne2eygnjxncq0gpecwq3nn4eadzmn3wssn,0,6803122,2022-05-07T22:03:47.701321640Z,False,35
EVMOS,,evmosvalcons1z0lvxzzg7q5sl74u6eqsalsj6raf6mfhdcz9pp,0,322572,2022-11-08T02:59:56.791471651Z,False,11381
EVMOS,,evmosvalcons1zmg8uf32tg4er8t07f985vgdjcvljhu6fsqhpd,390973,1038794,2022-10-24T01:14:52.542133229Z,False,461
EVMOS,,evmosvalcons1rs0aqrw8p5678kzxphv7rph27ueztyn7ucg86y,0,4624581,2022-08-07T04:18:38.952541966Z,False,1368
EVMOS,,evmosvalcons1rey3fm3eu8ldjakcx7k8r32p4zy487dju9yjnp,0,2,2022-05-21T13:18:59.283868751Z,False,2
EVMOS,Psycho Node,evmosvalcons19ph953vg3udsruqfl88s8jmx2nsk6p80pu5qgl,0,2078237,2022-10-01T19:06:45.912145967Z,False,8756
EVMOS,,evmosvalcons19ayllu24wv2lpfrvdj40ye2vak65g6f7ulmu4e,0,2926804,9999-12-31T23:59:59Z,True,38751
EVMOS,,evmosvalcons1gq62h8jvfdsn9udr5j02arm5qwydap4mspcfk3,73716,2,2022-06-02T17:49:00.127120714Z,False,2
EVMOS,TC Network,evmosvalcons1gfyxjenhc3eahf9r8vpjfrc6v4k4dhf3e7eexv,15197,7044441,2022-05-03T18:19:09.575298585Z,False,82
EVMOS,,evmosvalcons1gwm6h0v20hw9cfywznseawxwpsel4cz24w50fz,15847,6762433,2022-05-23T02:02:58.473667020Z,False,675
EVMOS,,evmosvalcons1f2wgw2r5tkpd0xzzl0em9a29jt9ma46alfwry3,0,5546190,2022-05-28T05:56:00.519252056Z,False,193
EVMOS,,evmosvalcons125ew4f3uh95x9xhpjr5lslgygn79gecs954jkl,0,437508,2022-05-12T16:47:15.237692622Z,False,3
EVMOS,,evmosvalcons1tu64shxp6m94nsc5uefs3agay8gjne0r0t0ux3,4048258,524966,2022-11-03T21:00:21.713991336Z,False,506
EVMOS,,evmosvalcons1vwdh73wvk3qhcefkggd9zw88z8pul5a9cmmt0m,2984408,4017287,2022-08-17T20:27:01.495577119Z,False,19765
EVMOS,,evmosvalcons1v6lsld290evz9ly5eep5l2m579r6w4p0p8x3f3,33944,2,2022-08-19T06:28:28.321395843Z,False,2
EVMOS,,evmosvalcons1dq4rkhfuf6tc49sj32ruqtxd65cmlszduknuvp,3521766,1812524,2022-10-07T12:17:14.592574070Z,False,3017
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
FETCH.AI,,fetchvalcons1pzwas6ax7gt0s5d0s99a5kraztn698n4kjf7e3,2676665,2,2022-04-06T08:55:29.190995418Z,False,2
FETCH.AI,Validator.run |,fetchvalcons1znsan428efsltqshh364gj2l8w9q9j36dhz6ls,978,1186929,2022-08-24T11:56:38.430818300Z,False,1
FETCH.AI,NodeWorks,fetchvalcons1ryhg54rjzmxu7depdeymzue9tlwll2jthglpa9,1558953,4141945,2022-01-19T08:16:42.234103278Z,False,1
FETCH.AI,PoorButHappy,fetchvalcons1rfg03ex3gywmz50rlxfnkjr9ytfv9cpcgw9je6,4291696,2197180,2022-06-15T10:58:55.431013447Z,False,4
FETCH.AI,,fetchvalcons19gtsq7l9eyh7qldecz722dlv4d25c7l9le65ls,7315002,2,2022-10-24T22:21:59.500517658Z,False,2
FETCH.AI,,fetchvalcons19vmp8zv50ma0vj2h969n0tf7f9vn3e2ndeu53q,292701,2,2022-08-24T11:56:38.430818300Z,False,2
FETCH.AI,,fetchvalcons1xhvawrlmp8xr5fqd9qudvqd9336rp4eqd22l3e,101503,2,2022-02-09T10:22:57.910316545Z,False,2
FETCH.AI,Stakewolle.com,fetchvalcons18e3dtkd4dyj8zcllk2x883mk3tv6sjh5f3kwhg,3710031,59784,2022-11-11T05:46:22.937997459Z,False,1
FETCH.AI,bartcrpt,fetchvalcons1gs0tcpze0nxtpyeqtq2qpqk8qp939yxfg282t7,0,1188566,2022-08-24T11:56:38.430818300Z,False,0
FETCH.AI,,fetchvalcons1f64h5hv24h9adtc3zrx5s6cgal33ytd9t75j7r,265563,2,2021-09-17T07:36:43.177013115Z,False,2
FETCH.AI,ERTUGRUL GAZI,fetchvalcons1flwxmzsd0hcf5nkpwfgr89gs4qyxf6ge38w2we,0,165026,2022-10-30T04:03:05.082488699Z,False,0
FETCH.AI,DELIGHT,fetchvalcons12lh59aah5t0cslzw66rkxm8cdv2c6rtysuzmnu,0,6056270,2021-09-17T07:36:43.177013115Z,False,0
FETCH.AI,Altruistic Auto,fetchvalcons1vqhmyn72jatr969pc3fydr0kymjjf4gmh0w9dy,419259,2185519,2022-06-15T10:58:55.431013447Z,False,0
FETCH.AI,blockscape,fetchvalcons1vx53c6muxlp4jjnvgf7hlf4xt0hcgehy9z38yf,920326,5893464,2021-09-17T07:36:43.177013115Z,False,33
FETCH.AI,Outlier Venture,fetchvalcons1v2w9mm7zxuskt5fv8mtj865xz9hx3ncwwwxu23,0,1071457,2022-08-24T11:56:38.430818300Z,False,0
FETCH.AI,,fetchvalcons1d9dj2t20x7qekrk0sxpt5sgxmy34r0ddphq0lj,0,4608991,2021-09-17T07:36:43.177013115Z,False,0
FETCH.AI,,fetchvalcons1djzu3pmtur6q2jju4ms2rkjxjlt58m27jjyqr5,482825,2,2021-05-04T22:01:58.169905692Z,False,2
FETCH.AI,Bi23 Labs,fetchvalcons1wurx9zax83q6nczlx282q8ev8gzj2f9cekh8x6,1726877,2185991,2022-06-15T10:58:55.431013447Z,False,1
FETCH.AI,VALIDARIOS,fetchvalcons10c7nu0m94sc7cy2qh2yvcxtn57dkukr0knw4p2,4367354,2152660,2022-02-09T10:22:57.910316545Z,False,0
FETCH.AI,SMCvalidator,fetchvalcons10eke0jepdczr7aekkaag3vmp4mecsfez6lqxnj,3895838,3500631,2022-03-15T14:58:02.864865651Z,False,0
FETCH.AI,,fetchvalcons13djz7sqs7y8ng0w88afmk6chg8jtql6dt8j2he,403575,2,2021-09-17T07:36:43.177013115Z,False,2
FETCH.AI,MaverickStaking,fetchvalcons13n9krcvcrfkq89x5620rt3p95rze07rf42mnjh,8174679,191441,2022-11-02T01:36:25.590161749Z,False,1881
FETCH.AI,Binance Staking,fetchvalcons15pazq8leplnfrvlv35zjr7d65vpq7xf9xnxhqh,6232041,2196563,2022-06-15T10:58:55.431013447Z,False,0
FETCH.AI,Coverlet,fetchvalcons14y9l6elxq8zz9zjt43rv8gaesgmvmtr7e99zg2,338637,5952424,2021-09-17T07:36:43.177013115Z,False,8
FETCH.AI,InfStones,fetchvalcons14tp88rp5ee5e32eac3f6485jfykcethuljmkcz,0,1185918,2022-08-24T11:56:38.430818300Z,False,0
FETCH.AI,,fetchvalcons14da6k2rql5rrnkenkwca4ef6w7yjtg76jtw88l,101561,2,2022-02-10T02:24:05.854370372Z,False,2
FETCH.AI,,fetchvalcons14h35wcljddxvthfuxva6cetqtem4m7mt5lp7d6,4608781,257682,9999-12-31T23:59:59Z,True,8
FETCH.AI,,fetchvalcons1kvgtut3s37f5hrwhmkkzg6vh9ru5x83gyfq433,3950443,2,2022-01-01T09:09:53.029596716Z,False,2
FETCH.AI,oceanblock,fetchvalcons1klaj24pxzwv0fj7mpx7jnu8np2enljqu9u34zv,103533,6058519,2021-09-01T14:06:14.629777187Z,False,1
FETCH.AI,,fetchvalcons1hlljgr5cfxcgjlpp5fzsg4r2cu0gkqqnrs59zj,2339524,2,2021-09-17T07:36:43.177013115Z,False,2
FETCH.AI,Theorem,fetchvalcons1c3pl6wcyxepulpswpwv88t4jyqz4h58524zvag,262055,6973112,2021-06-29T12:27:06.405435996Z,False,0
FETCH.AI,,fetchvalcons1cjmh0y4s6zc585ahvw9gvv0ktzy9jjpel50kq8,126810,2,2022-04-06T08:55:29.190995418Z,False,2
FETCH.AI,Maneki Neko 1,fetchvalcons1e62qwne7ycgwjl5z3pl3mmte74pjr8qzr9w363,587151,5090131,2021-11-23T12:23:49.762611944Z,False,1
FETCH.AI,,fetchvalcons1emw2wqx6px9j4h80fs2pryrkdhqc0tsaew6rjq,210871,2,2022-02-10T02:24:05.854370372Z,False,2
FETCH.AI,Anchor Staking,fetchvalcons1e7dt8xx3dwwlm0w7vu9atmkuytxjs00gjsahsu,922162,3984388,2022-02-09T10:22:57.910316545Z,False,2
FETCH.AI,,fetchvalcons1m0p8aw9tjvrc4vrzl3pqum7zxx5f9m85efygkf,4272361,2,2022-05-12T09:17:10.338346832Z,False,2
FETCH.AI,GPvalidator,fetchvalcons1mmd99faydt9w2y336cuqahk8p0lt6qf27utt7a,3895838,3557569,2022-03-11T14:10:13.270428526Z,False,0
FETCH.AI,AltoStake,fetchvalcons1mlnarlc3jarpqgdy08t5mvr0hcqp4sphuqq3h7,0,1742663,2022-07-16T20:49:55.397387529Z,False,1
FETCH.AI,Validation_Capi,fetchvalcons1ukfhhne5lkd653ps7d9alpscpg9u4wgpztls4j,0,6009232,2021-09-17T07:36:43.177013115Z,False,0
FETCH.AI,,fetchvalcons17d2qm2fcmve47dm0jpem24pg037qvs0kuaz9nl,6726836,2,2022-08-25T03:48:19.897964359Z,False,2
FETCH.AI,Cryptography,fetchvalcons1ly3xqd4z6vtstfhynsaqpp9gt2r570um4vmczp,3105724,991956,2022-08-24T11:56:38.430818300Z,False,8299
FETCH.AI,pathrocknetwork,fetchvalcons1lvv879lrxv99kj8edh4g3nj609ltp3alfaynd9,0,6226608,2021-09-01T02:33:25.948999750Z,False,0
chain,moniker,valcons,start_height,index_offset,jailed_until,tombstoned,missed_blocks_counter
GRAVITY BRIDGE,,gravityvalcons1qr73kuat7uwvvl77em856sdwd4hra3vt2nkns3,3809744,2,2022-09-25T23:59:37.302580914Z,False,2
GRAVITY BRIDGE,,gravityvalcons1qv8au2s2c2dqa77kap9ah4zx97d8s2zwx4fez9,0,652171,2022-01-19T12:30:21.021902750Z,False,16
GRAVITY BRIDGE,,gravityvalcons1qa78vaj4q635rj0yfg9kvfdzwtzrt6k9gd9spj,0,1807054,2022-07-05T20:38:58.229454344Z,False,0
GRAVITY BRIDGE,,gravityvalcons1p9e76lpr6m68c7qmfyxdmswyg72kce0g2hy4rt,2089743,1228656,2022-07-15T03:02:17.728551252Z,False,0
GRAVITY BRIDGE,,gravityvalcons1pm2pywx53rng5qu2ez9xz8tlclsfsm395gsc39,0,573719,2022-10-04T18:48:07.675293230Z,False,2298
GRAVITY BRIDGE,,gravityvalcons1zyk4vght8paxnd9w9sztq0lyzj9j20le89e8zs,2508002,1814901,2022-07-06T04:20:31.349793113Z,False,98
GRAVITY BRIDGE,,gravityvalcons1z5l2k6jzql9nn76d2xazv440n8q3m3hy8rdl52,0,1271760,2022-08-14T16:35:21.218611141Z,False,1
GRAVITY BRIDGE,maxfoton,gravityvalcons1yt7en09l5lyzc76tg5gt2tzj25z8yhn02d4rt8,402,1062438,2022-08-29T23:00:07.605323352Z,False,1
GRAVITY BRIDGE,Witval,gravityvalcons1y0ltxckuy88etm6evfasex2xdmg5gt5f50q0wx,0,3242582,2022-03-21T18:51:00.419970918Z,False,1
GRAVITY BRIDGE,,gravityvalcons19qgphqu5jk7uvpjytq8szdl4z7y2xplz6eqf5k,0,3882441,2022-02-02T17:46:54.613124044Z,False,0
GRAVITY BRIDGE,Spark IBC x @Ai,gravityvalcons19fv3lgzwv7cetss0eu0xd2ka5j2nghrxmkr95x,513685,563149,2022-10-05T01:50:57.749788081Z,False,1
GRAVITY BRIDGE,,gravityvalcons19s66hlm8keuj0pswtr83t7acqmjkdrx9p7f6cm,1746819,180706,2022-11-01T23:40:23.355135669Z,False,1
GRAVITY BRIDGE,,gravityvalcons1xq6md5lvs806xzd8jfxllcdrk622a0q5jcdvsd,779873,3757996,2022-02-11T19:42:14.528185283Z,False,1
GRAVITY BRIDGE,,gravityvalcons1x0w5qcjfdff3klqp4ylf5khlkcg5r9t6rpjpa8,3821534,2,2022-11-01T23:40:30.320020892Z,False,2
GRAVITY BRIDGE,,gravityvalcons1x4vgnjyzlqwj8y0q7mu5p0k83kxj2z5gdd73g8,0,186003,2022-11-01T23:40:55.688585285Z,False,0
GRAVITY BRIDGE,,gravityvalcons1xaqplmkjstwp0cymsmjg8xtxux4u7ckwdthj66,916220,2,2022-03-19T01:33:43.530591044Z,False,2
GRAVITY BRIDGE,,gravityvalcons18flfcyjcnp006lgycm83627zlkx6pf0upw3uqk,687767,2,2022-11-10T22:29:58.289423064Z,False,2
GRAVITY BRIDGE,,gravityvalcons18d68ut38m8mqgwuqcecl98vj4lppx9j6n0p5fj,3677346,35403,9999-12-31T23:59:59Z,True,1027
GRAVITY BRIDGE,,gravityvalcons185lfwcxm3ald8ajkag6cx27jvh9062s253j2vs,1620302,2663868,2022-05-03T08:00:28.508719149Z,False,0
GRAVITY BRIDGE,,gravityvalcons1gf6hq8m27rpgxk5apmxfy25er0zg4t3tp3e6kt,1163271,1729951,2022-07-13T01:38:15.548629899Z,False,2
GRAVITY BRIDGE,,gravityvalcons1gwd25qelz6xh7qqwt0r4z6vah373wsl0ym4n07,0,271439,2022-10-25T11:02:08.694769862Z,False,9
GRAVITY BRIDGE,,gravityvalcons1gepnnv5ej38653j88qnk0s9u35fw0kyqfqu2ls,3681,2,2021-12-14T17:07:01.442408754Z,False,2
GRAVITY BRIDGE,,gravityvalcons1fryk523yptsxs2h0nhmew9knau0y8ldefmv6jr,0,1339138,2022-08-09T23:45:56.137436309Z,False,0
GRAVITY BRIDGE,,gravityvalcons1f45az9qq8jznhyeqtmvqq9tv9v862sch094sle,0,168305,2022-09-07T03:16:01.748757321Z,False,6
GRAVITY BRIDGE,,gravityvalcons1f4u6wmhpm728ume3q8utmm7dwc547uj6dlxdxg,0,2780440,2022-04-22T23:48:55.465430332Z,False,0
GRAVITY BRIDGE,,gravityvalcons1fenpt3e9jprlga4rthkt562hmsehqe5lfurkzp,3822019,2,2022-11-01T22:24:06.897358851Z,False,2
GRAVITY BRIDGE,,gravityvalcons1fealzezgl0h89wzh007nz2z0xvjr3nfzq2ensm,0,257399,2022-10-27T19:03:57.795008052Z,False,10
GRAVITY BRIDGE,,gravityvalcons1fl2ynd6n38y53k4purrpevcahzrn0tcehc0m8y,648477,2946573,2022-04-12T22:15:42.143839230Z,False,0
GRAVITY BRIDGE,,gravityvalcons12qrwnz8kfm7c7cjc4kp3u40quqn4e737dkcufp,3269870,185245,2022-11-01T23:35:09.424471619Z,False,13
GRAVITY BRIDGE,,gravityvalcons12xgnw0tex5srlvel74stswk75d48dgmsre5lge,636974,3858455,2022-02-02T17:45:56.463038065Z,False,0
GRAVITY BRIDGE,,gravityvalcons12xsv3cs838ladej2rnfkklpkfejqn68mnn0jx0,0,2,2022-10-19T23:55:40.873582029Z,False,2
GRAVITY BRIDGE,,gravityvalcons12t0xxyvtcjl7k6t5crd0pd223dy20l7dp54htu,742291,953117,2022-09-07T03:16:01.748757321Z,False,6
GRAVITY BRIDGE,,gravityvalcons12aemvwgcmqs2lvd4k7utc3aa7uw8dn66d8dn5u,0,4567423,2021-12-13T19:29:41.920844140Z,False,0
GRAVITY BRIDGE,,gravityvalcons1tpp8ln340pecuknge5pw89x22cwnge6euuyms4,1814403,12772,2022-09-06T15:45:24.542437137Z,False,3291
GRAVITY BRIDGE,,gravityvalcons1tt6z9wskk7krdxuz7lqqfwhhga8l7e7pm4k5t9,436378,2,2022-07-15T03:02:57.079492209Z,False,2
GRAVITY BRIDGE,,gravityvalcons1tdt657v7aue56cp82pzg4z7288v850cask3qee,0,80141,2022-11-08T17:58:12.687349951Z,False,3
GRAVITY BRIDGE,,gravityvalcons1tdc46wldqtykd4qv6tmk98cyau2tr4qalvpu32,0,2,2022-06-14T10:38:26.868250298Z,False,2
GRAVITY BRIDGE,Atlas Staking,gravityvalcons1t3y4mwzumqcj3ngswzmmh4qfrxt7gcdfcyhktd,1028242,211033,2022-10-29T06:50:22.039335161Z,False,72
GRAVITY BRIDGE,,gravityvalcons1tnmxd7mtha4pqh2wtu2wyq80tvd3562707q5sr,0,2,2022-06-27T04:43:31.517720641Z,False,2
GRAVITY BRIDGE,,gravityvalcons1tcyquhxu2hpccndd5lj2sjksguh3h3und7fffy,3692,31116,2021-12-14T02:01:43.485301114Z,False,10
GRAVITY BRIDGE,,gravityvalcons1v2y0r0scwjkn4qpvv9nw62gjdvu0cpw7hhms7p,0,4390958,2021-12-13T19:29:41.920844140Z,False,0
GRAVITY BRIDGE,,gravityvalcons1vtjm6gfctwhxyevr8d3uyfde278km7ee6whyeq,607746,2,2022-05-03T07:59:52.720006199Z,False,2
GRAVITY BRIDGE,Bi23 Labs,gravityvalcons1vd3g46a8wm6cea92r5uha7pjystu3uqxxhkh3c,918812,179054,2022-11-01T23:40:04.950258968Z,False,31
GRAVITY BRIDGE,,gravityvalcons1vk0hv70uwaf49tz6t4xywavd8sjj52avg8y8n5,798490,2,2022-03-19T01:33:37.243634996Z,False,2
GRAVITY BRIDGE,,gravityvalcons1d8qmh3rfz4vsg7ca94hremqk76dut0lc7tavap,0,3850473,2022-02-02T17:46:54.613124044Z,False,0
GRAVITY BRIDGE,,gravityvalcons1dg2n06xz5ef3khl63tmrnj4sv2lmu45nvapjdl,772051,2,2022-05-15T12:58:03.500938846Z,False,2
GRAVITY BRIDGE,,gravityvalcons1d0sa0j57ngwpzxzdegjk9sp7s06v8d7msddqel,0,2590901,2022-05-07T09:39:42.349504939Z,False,1
GRAVITY BRIDGE,AlxVoy,gravityvalcons1dnj7wf9qyuu2wjk3y8nf97qvmyktxncayr92s4,0,4567411,2021-12-13T23:16:12.946266039Z,False,15
GRAVITY BRIDGE,,gravityvalcons1wjazeehcvn276ad99nqkrkfdtm0lmyk8d9yth7,1307998,1497723,2022-07-28T22:36:19.503157173Z,False,1
GRAVITY BRIDGE,,gravityvalcons1wev9snhapwzwrqlwspcc5c38jmnr99p6jwmqdy,0,2,2022-05-27T08:30:22.550517560Z,False,2
GRAVITY BRIDGE,Wetez,gravityvalcons1w6calkvje2tteffdy7px8lag90y97xppz3mx59,0,2380218,2022-05-24T19:42:25.067996030Z,False,0
GRAVITY BRIDGE,,gravityvalcons10d6qhgnemtetkzzsmv6z9vup95fd6uquump4yh,1726941,927388,2022-09-07T03:15:55.487556494Z,False,23
