COMDEX,49,640212659417,1970-01-01T00:00:00Z,Stakin,comdexvaloper1g6zz4d7j6fvxy24nsqkjrcxqrt7hwp6p6hws7c,A83DFCF82FC8D623CE1D3FB638FBC046A8417535
COMDEX,33,1446285896632,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",comdexvaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5wh2dqrg,F6E9E8EDFE3D48185F564146224826FEF5313C9F
COMDEX,23,1570170589728,1970-01-01T00:00:00Z,Citadel.one,comdexvaloper1glgnuuckrkcvl90uk0ute8h0y4gdp5u8s0ahnt,30D9E76ABAA89049F4D0A985BC2693937CAEBCC1
COMDEX,42,909234879414,1970-01-01T00:00:00Z,polkachu.com,comdexvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4p3447dz,D52ED6D9882E46F03DDADBEB7D11477DF6B13937
COSMOS HUB,128,140839750619,1970-01-01T00:00:00Z,polkachu.com,cosmosvaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pqeemx8,DF9283DA25B296426E97438614D1C62DC1019D84
CRESCENT,36,16196733638,1970-01-01T00:00:00Z,blockscape,crevaloper13x77yexvf6qexfjg9czp6jhpv7vpjdww4vsxp4,B61B83F06CFF787C2C502A2FB4D3452180ACF37B
CRESCENT,34,16957586465,1970-01-01T00:00:00Z,Stakely.io,crevaloper1wr0l9tnw3rsmk9tyqr707tta40f7qh2m7ueyq8,C2EF15A336F77A203B99CE2EE088E4D9FBBFC20E
CRESCENT,17,68524830061,1970-01-01T00:00:00Z,polkachu.com,crevaloper1gp957czryfgyvxwn3tfnyy2f0t9g2p4pr37yjn,A38343D6430B53CD2971D2F34FEA90F2568A32CC
CRESCENT,13,114102384945,1970-01-01T00:00:00Z,StakeLab,crevaloper19mt7qa5pralxre8j9v0wae2kvncv8qcghv0chf,E0FDE0660C62ABB3F05F30D28113EBD0E85C88C3
CRESCENT,24,29535719984,1970-01-01T00:00:00Z,AutoStake (Formerly BlockNgine) 🛡️ Slash Protected,crevaloper1gkf73mx4zv3ggrf4kuc3v8jm5yv4s0jtrqzkvd,812F75758B0D8819AFBFCDF0B1820F1B9C9A037D
CRESCENT,37,14305092385,1970-01-01T00:00:00Z,Bro_n_Bro,crevaloper1c96vvme4k42zlvkc56fslmdpa2qj6u80xvqwau,F9C46C746C0988A4C8ADEE8193CE09B92108CBE4
CRESCENT,55,1373001000,1970-01-01T00:00:00Z,Genesis Lab,crevaloper17zw2jx6jjfah60pycklvqfnm3qaxd7kqzafglc,548D0B5BC7E22480817C6A4F6826B4E8272647AC
CRESCENT,33,17122247854,1970-01-01T00:00:00Z,Cypher Core,crevaloper1pjmngrwcsatsuyy8m3qrunaun67sr9x7puy45y,833E0EFB96341DA7F094FE73F9FA09BCF9FE6AC2
CRESCENT,15,73458744187,1970-01-01T00:00:00Z,Citadel.one,crevaloper1fdvy6rl6yz44hagtmah25g4vvxd76gh5t8mu8e,5E98F59B6B3C756E59F35907A55ACB2720401158
CRESCENT,44,8223763913,1970-01-01T00:00:00Z,Stakin,crevaloper126nxgyruw03fyr3rmxg76squcy08pjtm9zkl5d,96DDF22BC6DCC7CB3A53CFC84F93A9200D2277A4
CRESCENT,32,18746145689,1970-01-01T00:00:00Z,Smart Stake - crescent.smartstake.io,crevaloper14asv5wwupex5gz6sxtga487r6tf3vdnkl689mu,98F0FEC67F73874F3B2E47047CB7D62B397369C1
CRESCENT,16,69257647465,1970-01-01T00:00:00Z,Klub Staking,crevaloper1ye8mvp8z4zskj98vfr95sawg7wtpsp027np6df,164A528AB1F9FCB1D5BF051A31027009233CB354
CRESCENT,20,47597548751,1970-01-01T00:00:00Z,ushakov,crevaloper1l4crve2ng0zeg0yjxuhuzvxkvzq4g38p4536l8,3DE13691A164D28715AC3DBF355240A7F2CDF2C1
CRESCENT,25,28439420208,1970-01-01T00:00:00Z,"Frens (🤝,🤝)",crevaloper1ej2es5fjztqjcd4pwa0zyvaevtjd2y5w9wx6ue,7C45532D3F594E00D4AE693A95DE7219B5102639
CRYPTO.ORG,88,387328546639042,1970-01-01T00:00:00Z,Stakin,crocncl18nc2zx5rs7jwm7dwk5gvelul2wer8zfykfmg8h,5714915F131F2FDA0E5162F7AACAF761064F8370
